reviews,sentiment,product_category
No complaint about the price or the job it does.  What I don't like is that each tablet is individually wrapped and you have to touch the detergent to use it and feel the need to wash your hands afterward.  I feel like that takes away all the added convenience you get from using a tablet.,neutral,dishwashing tablet
"Note that these pods are individually wrapped, which isn't clearly noted in the description (or I missed it). The extra wrapping is a huge waste of plastic and totally unnecessary. Wouldn't buy this package again.",neutral,dishwashing tablet
"                    The media could not be loaded.                 Damaged box and open when it arrived,also pods fell out in delivery bag and are crushed up!! Looks like these pods went on a rough ride to get here! I don't think I will order this again online but yes it's a good product product And price is good....",neutral,dishwashing tablet
Won’t buy againRemoving from little foil packages is tediousWashes dishes finePackaging is dumb,neutral,dishwashing tablet
"We normally get these dish pods from Costco where they are in a big durable plastic jug.  This package came in cardboard (fine) but each tablet is individually wrapped in plastic, which is just annoying to use.  Otherwise pods work well; we just very much prefer the Costco packaging!",neutral,dishwashing tablet
All the individually wrapped pieces are crushed and come out of their wrapper like dust. Perhaps cardboard box is not the best packaging for these.,neutral,dishwashing tablet
"Cleaning decently, but some glasses have a cloudy film on it...I do not think it will buy them again. I’ll go back to the quantum...",neutral,dishwashing tablet
"I like this product and would buy again, but most of the tablets were broken and crumbling in this package.",neutral,dishwashing tablet
The product came with many of the cubes broken or smashed,neutral,dishwashing tablet
"Recommended by the manufacturer of my dishwasher, Bosch. Cleans greasey dishes well, but frequently broken into crumbs in the packaging which defeats the purpose. It is supposed to be a formed block of cleaner so it dissolves slowly throughout the dishwasher cycle.",neutral,dishwashing tablet
box was open and many  pods were out of the box some were smashed,neutral,dishwashing tablet
Does an ok job it's sad when I buy the generic dollar store brand that does much better.,neutral,dishwashing tablet
"Came with box open and half the tables crushed in their bags. Something heavy must have fallen on the box. Three stars as we can still use the powder from them to wash our dishes, but not what we paid for.",neutral,dishwashing tablet
Pods come individually wrapped in plastic creating lots of unnecessary waste. I will not be buying again. Avoid if possible.,neutral,dishwashing tablet
They tend to break apart and opening the individual packages is sort of annoying when your hands are wet. I will go back to the self disolving infividually packaged deteregents.,neutral,dishwashing tablet
It's like to die!  (Very messy - too many tablets are broken/crushed inside their foil packets),neutral,dishwashing tablet
It gets gummy in detergent compartment and doesn't eject properly.  End up using two. Throw on in bottom of dishwasher so I don't waste water.,neutral,dishwashing tablet
I think I like Cascade better than this. Leaves residue bu tI think cleans Ok. Not environment friendly.,neutral,dishwashing tablet
It does not dissolve well nor wash dishes clean.  It leaves a nasty gritty residue on dishes even if you use the Finish rinse product.  I use their rinse product with Cascade gel packs instead.,neutral,dishwashing tablet
"Many of the tablets have been broken in the package, however the box shows no damage. They still seem to work, but I wonder if they work as well as they should.",neutral,dishwashing tablet
I thought they were a pods. They are individual packets. Not a big. The one issue is that some of the tablets after opening up the package are cracked.,neutral,dishwashing tablet
Finish - All in 1 - 94ct - Dishwasher Detergent - Powerball - Pre Wrapped Dishwashing TabletsI have bought these twice.  Both times most of the tablets were crushed.  They do still work but it is a little messy.,neutral,dishwashing tablet
Most of the tablets are broken. Powder spills everywhere. Used a few anyway and they leave soap stains on the glassware.,neutral,dishwashing tablet
"Many of the tablets are broken.  It’s a mess to get it in the right spot in the dishwasher,",neutral,dishwashing tablet
"They are convenient, but are wrapped so that makes for more garbage for the land fill.  I don't feel that they clean as well as Cascade so I won't be ordering them again.",neutral,dishwashing tablet
The product works fine but the packaging resulted in ever single foil packet full of crumbs instead of whole tabs. It's like someone shook and dropped them over and over.,neutral,dishwashing tablet
"This is my favorite dishwashing product, but I am disappointed to find that most of the tablets seem to be crushed, at the very least broken in several pieces, and impossible to insert in the detergent cup without getting the dust all over my hands. My hands are very sensitive to cleaning products and chemicals, and it was not my intention to regularly expose my fingers to Finish dust. It’s an argument for buying the plastic covered tablets. My mistake.",neutral,dishwashing tablet
"I bought these thinking they were the kind with the clear coating, so I did not expect these to be individually wrapped in foil. After receiving them, I went back to the Amazon listing and only after scrolling through the whole listing saw that it does say they are individually packaged. I personally think it should be in the title of the listing so as not to be misleading. I only have 93 more tiny foil packages to open. 😜",neutral,dishwashing tablet
About 1 in 4 seems to crumble to bits when I open the little pouch it comes in. The other 3 in 4 just make a mess when I open them. The kind that you don't open but dissolve work much better.,neutral,dishwashing tablet
"I like the product, but they didn't ship well. The tablets were pretty crushed; so not as convenient.",neutral,dishwashing tablet
"It is a good product, I often buy. Dishwasher Detergent was open and few tablets were missing. Everything else was fine in that delivery.",neutral,dishwashing tablet
The majority of the pods came without the red power balls in the center. I don't know what that is about but I rated lower due to that issue.,neutral,dishwashing tablet
Individually wrapped tablets are a pain and create so much unnecessary waste. Sometimes when unwrapping I’ll get one that’s already smashed and it’ll explode everywhere when I tear open the tiny package.  Terrible design. But they seem to work just fine and get my dishes clean.,neutral,dishwashing tablet
Most of the tablets were crushed in the package.  I could still use them but it wasn't ideal.,neutral,dishwashing tablet
Packets were crushed and after opening the contents were broken,neutral,dishwashing tablet
Leaves white dots on my bowls. Disgusting!,neutral,dishwashing tablet
It does clean very well but sometimes gets stuck in soap compartment.,neutral,dishwashing tablet
"These tabs just do a decent job.  They left a fair amount of residue on dishes and glasses.  The liquid tabs are much better;  I would recommend getting Finish Quantum tabs instead.  Will not purchase these again, even if they are on sale.",neutral,dishwashing tablet
Quantity ✔️ Quality 🚫 almost every package that I got from this box was missing the red powerball. I could count on one hand the ones that did have the powerball. Frustrating.,neutral,dishwashing tablet
I don’t mind the tablets but I wish Finish didn’t individually wrap each single one in plastic. Seems like a bit of a waste where it’s not needed.,neutral,dishwashing tablet
The individual packets are hard to open,neutral,dishwashing tablet
I like having them on hand so I ordered the box. A lot of the tabs were broken when I unwrapped them,neutral,dishwashing tablet
"The Finish tablets work well in the dishwasher. But, the majority of the tablets were broken with some mostly powder and small chunks. Rather messy. But, it cleans well. I will stick to pods",neutral,dishwashing tablet
"They're just crumbling when I open the package. Very disappointed. When I purchase at the store previously, this has never happened. Not sure why now.",neutral,dishwashing tablet
Clean dishes well! Though each pod is individually wrapped!! Not environmentally friendly!! And they’re difficult to open! Thickness gets a 3 d/t I have no idea what they mean by “Thickness “?,neutral,dishwashing tablet
"I have used this and believe it to be a good product.  My disappointment is when I counted the tablets, there were four less than the box says.  That increases the price of the product per usage to a level that I am not happy with.  Count your tablets when they come!  My guess is that we are all getting shorted with this product.",neutral,dishwashing tablet
"Cleans fine. Leaves spots on my glasses. Will not seek out again. Cheaper than other products so if clean is all you need, it may be a good option for you.",neutral,dishwashing tablet
"Had this for 2 weeks so far, and 75% of the individual 'pods' have been crumbled/disintegrated even before I can load them in the dishwasher.",neutral,dishwashing tablet
"These are individually warped in a foil-plastic (very, very slippery) wrapper. I suppose they are fine if you do not get your hands wet while rinsing the dishes, but that is not me! my hand fo get wet and I am unable to open the little slippery package without thoroughly drying my hands firs or getting a knife. The product itself works fine, I run the dishwasher and they come out clean, just will not be buying individually wrapped dish washer detergents in the future!",neutral,dishwashing tablet
"So sad  I ordered this product to try.  Does not help plastic to dry after the washing and no always the cleanest as other, product have help doing  Think it has to do with our extremely hard water.",neutral,dishwashing tablet
Love the product and it was a good price.These Pods were very old because they were crumbled inside the packaging.  They can be dumped into the dishwasher compartment but it's just kind of a pain in the butt.,neutral,dishwashing tablet
"I only buy Finish detergent for our new dishwasher. It is highly effective, preserves the life of the appliance, and leaves no residue. My gripe with this particular item is that the pods in this mega pack are all individually wrapped— which generates a lot of extra plastic waste. I’ve previously bought bags at the store where the individual pods are “sealed” with a kind of water-dissolving film, so there’s only the large external bag as waste.",neutral,dishwashing tablet
"It’s a good product, but the paper box is too weak, especially when we put it in the kitchen, it’s likely to get wet.",neutral,dishwashing tablet
Pods broken into many small pieces,neutral,dishwashing tablet
"These are a great value and cleaned our dishes really well. However, they left behind an incredibly strong fragrance and even a taste sometimes. Our DW is brand new so I wouldn't imagine that's a problem...They began giving me a headache so we returned them.",neutral,dishwashing tablet
"Worth the price. But it will sometimes get stuck in the machine. I don't know why, but it happens with this brand.",neutral,dishwashing tablet
I am skeptical this is the same product I buy at the store.  Looks and works like a knock off.,neutral,dishwashing tablet
"Hard to put them in the dishwasher when you have to shake out all the crumbled pieces of the pod... but they still work, I guess.",neutral,dishwashing tablet
Many of the dishwasher tabs are crushed to powder inside their packet.,neutral,dishwashing tablet
"It works ok, but I like the liquid pouches better.",neutral,dishwashing tablet
"Box arrived I damaged, however, most packs were open, empty, or crushed.",neutral,dishwashing tablet
"1. Box was opened and smashed in on one corner.  It looked like someone ran over it.2. It says 94 tabs, but my box was short 8 tabs. I only received 86.3. Almost every tab was broken.",neutral,dishwashing tablet
Very disappointed in product.  I have used 20 packets and all of them have disintegrated before my eyes.  I believe the box is not very good quality.,neutral,dishwashing tablet
Box arrived open.  Many tablets were crushed and 5 were missing.,neutral,dishwashing tablet
Dish washing  Product very hard to open and breaks while opening often.,neutral,dishwashing tablet
Works if you add soap aka to the machine otherwise dirty dishes,neutral,dishwashing tablet
I think these are old. They’re individually packed and crumbling apart.,neutral,dishwashing tablet
"After ordering, I read the reviews about the number of tabs being off. I just counted the amount in my box and I have 86 tabs and 2 empty wrappers. Box says 94 tabs.",neutral,dishwashing tablet
Crumbles when I open the pack,neutral,dishwashing tablet
"Hate that they are all individually wrapped in a wrapper... Like why? So unnecessary. Also, they don't work that well if you have dried on messes on the dishes. Definitely have to rinse dishes right away before putting in dishwasher with these pods. They just don't do the job very well. Won't be ordering again.",neutral,dishwashing tablet
I received and  a lot are broken or crushed,neutral,dishwashing tablet
So far every one is power with the ball thing so I just poor it in there will be ordering different ones,neutral,dishwashing tablet
"These tablets work well, but, they are super chalky.  They break easily while trying to open the individual packets.  The little red balls also sit up high in the middle of the tablet making it a little nuisance to close the detergent cover unless the tablet is broken in half.  So I guess it might be good  that they break so easily. SMH!",neutral,dishwashing tablet
"it cleans most of my dishes very well, but sometimes it leaves almost a chalky residue on some of them or leaves some items looking a little cloudy",neutral,dishwashing tablet
Good product but I’ve found quite a few that are broken n a powdery mess.,neutral,dishwashing tablet
It’s not bad but leaves a stain on the dishes,neutral,dishwashing tablet
"The product work fine, it's a nuisance  that each pod is individually wrapped.",neutral,dishwashing tablet
just a little note here s others do notice that they are prewrapped.The ones that are ready to toss in are so mush easier.,neutral,dishwashing tablet
These seem to clean the dishes just as well as anything I've used  but I didn't realize they were individually wrapped. I think I'll be going back to other pods that come in a bucket without the extra packaging.,neutral,dishwashing tablet
The product works fine but I don’t like the fact that the tablets come individually wrapped,neutral,dishwashing tablet
Individually wrapped pods are a bummer,neutral,dishwashing tablet
We use these in our dishwasher and we run our dishwasher a lot. It seems to leave residue on the dishes,neutral,dishwashing tablet
it washes almost everything fine. leaves a lot of residue in the pans and pots. and it has candy like cover for every one of the power balls. it is annoying to open every single one and it is terrible for the environment. just make it without those covers or at least make them solvable in water.,neutral,dishwashing tablet
"I need to use two tablets to get my dishes clean. Also, I don’t like unwrapping each tablets. The cheap ones from Costco work so much better and don’t need to be unwrapped.  Not bad enough to send back, but I won’t buy again",neutral,dishwashing tablet
I thought I would really see a difference in my dishes but this product cleaned just like any other. What I didn’t like is that each piece is wrapped. I wasn’t aware of this or I wouldn’t have bought it. I prefer the ones that are just pods.,neutral,dishwashing tablet
Many of my packs came broken. The dishes are clean most of the time but not as clean as other brands are,neutral,dishwashing tablet
More than half of the tablets that I used so far were missing that red power ball.,neutral,dishwashing tablet
"Works fine. But each detergent ""brick"" is wrapped in foil and it is annoying to stop and unwrap the detergent every time you do a load.  However my biggest compliant is that I really dislike the wastefulness of throwing away the foil wrap. Bad design. Don't really see the purpose of the foil and this product generates unnecessary waste.  I will not buy it again.",neutral,dishwashing tablet
"This product has made my life a lot easier. I have a stainless steel stove and was having a difficult time cleaning the stainless without leaving smears. The product works great as a rinsing agent in my dishwasher also. Glasses and dishes are squeaky clean and shine. I tried so many ways to clean my stove, but nothing worked.",neutral,dishwashing tablet
"Have used six packets,  all have been mostly crushed.  No evidence of damaged packaging, they still clean, I’ll continue to use them, but better care is needed in handling.",neutral,dishwashing tablet
Falls spare when opening,neutral,dishwashing tablet
"It really bothers me that these are individually packed. They perform as well as what I typically use, but they're terrible for the environment and an annoyance to unwrap.",neutral,dishwashing tablet
Individual wrapping difficult and many are powdery inside,neutral,dishwashing tablet
Almost 70% of them were broken. Poor quality and poor packaging,neutral,dishwashing tablet
"So while this product works great, the packing is just totally ridiculous. I purchased a 96 piece box and EACH POD IS INDIVIDUALLY WRAPPED. You read that right, these silly little things are wrapped in some foil/plastic hybrid. Just because of the ridiculous packaging I’d never purchase this again. It’s so wasteful.",neutral,dishwashing tablet
Average product.,neutral,dishwashing tablet
"I’ve never had issues before, however every single one of these were broken. I kept thinking it was just gonna be some but they all were",neutral,dishwashing tablet
I dislike the extra time looking for scissors to cut tin foil off soap and dispose of in trash which waste management is trying to get away from needless dumping at landfill. The price is not competitive as I can get more dissolvable tablets in bucket a less cost from a noted competitor. They both clean well.,neutral,dishwashing tablet
This product was just ok. The glassware came out a little filmy and dull. The dishes came out clean as long as I rinsed them off really well first. I’ll go back to Casacde Platinum.,neutral,dishwashing tablet
"I will not get these again. Left residue and did not help as good as Cascade pods that I have used. Also, I place the pod on the floor of the dishwasher. That has seemed to help.",neutral,dishwashing tablet
Several arrived broken in the package,neutral,dishwashing tablet
This item works good but it seems that all the tablets are broken. Was shipped in a box w/no padding so don’t know if they broke while shipped.,neutral,dishwashing tablet
Almost all that I have opened have been broken and in tons of pieces.,neutral,dishwashing tablet
Only a 1/4 of the pods had the wrapper on them when i oppened the box. So i had to find an air tight container to store them instead of the box they came in.,neutral,dishwashing tablet
The only complaint was the box was smashed up some the tablets were lose out of the package don’t know if I’ll buy again.,neutral,dishwashing tablet
"Arrived in a smashed open box.However, the pods themselves work well in terms of cleaning.  It is a bit weird that they are individually wrapped.",neutral,dishwashing tablet
Just not that good have to rewash pot and pan a lot not happy with this product will not buy again.,neutral,dishwashing tablet
"But you have to unwrap every little pod, just a bit of a bother.",neutral,dishwashing tablet
"I bought these because I live in a hot, humid climate. Individual wrap seemed perfect and I don't mind having to tear open the package unless my hands are wet. But my glasses are getting filly, that never happened with the Cascade gel packs so I'm going back even though they cost more.",neutral,dishwashing tablet
Beware... these are individually wrapped. OH JOY!,neutral,dishwashing tablet
Not up to par. Many broken open packages and some tablets Broken into bits.,neutral,dishwashing tablet
The problem is that they are crumbling in each package and are hard to use.  Spend the extra money to get Cascade pods.,neutral,dishwashing tablet
I WISHED IT WORKED BETTER.... IT LEAVES SOME WHITE SCALING ON SOME OF MY PLASTIC CONTAINERS... SOMETIMES IT DIDNT CLEAN VERY GOOD AN HAD TO PUT THE WHOLE BATCH OF DIRTY DISHES THRU THE CYCLE AGAIN TO MAKE SURE I WAS NOT GONA HAND WASH THOSE DISHES...,neutral,dishwashing tablet
Each individually wrapped. Both good and bad.,neutral,dishwashing tablet
I LOVE THIS PRODUCT AND WILL CONTINUE TO USE IT. THIS WAS MY FIRST TIME TO ORDER IT ON LINE.SOME OF THE PODS ARRIVED CRUSHED.,neutral,dishwashing tablet
I was very dissapointed that most of the tabs (probably 2/3 of the package) were broken. It made it difficult for my kids to put the soap in the dishwasher without getting stuff everywhere.  They still worked fine but it was almost like having to use the powder again...didn't intend to do that.,neutral,dishwashing tablet
"Price is great, product itself should be good, delivered with open box, pads were all over the Amazon package. Didn't count",neutral,dishwashing tablet
"I got these as it seemed like a good price. But every load finishes with a powdery film left. I'm out of Rinse Aid so I'll get some of that to see if it helps or make a difference, but as a stand alone it'll have a chalky film when done.",neutral,dishwashing tablet
"The box of Finish Powerball tablets came open and the contents were spilled all over the Amazon box it came in.  I counted to see if all of the tablets were there, and they weren't.  Instead of 94, I got 88. Very disappointed.",neutral,dishwashing tablet
Many broken tablets. A mess.,neutral,dishwashing tablet
"some of the packets were crushed, some were empty",neutral,dishwashing tablet
I like the fact that each table was individually wrapped in silver like wrapping. But...Not sure what happened but there were several (4) that did not contain any tablet at all and one was out of the packaging but only 1/2 of the tablet was in the box.,neutral,dishwashing tablet
I had the same name as the product I use that has a cover on it that dissolves. These are little cakes that fall apart when I’m trying to use them. I’ll use them up but I won’t buy them again. They do work.,neutral,dishwashing tablet
"Those gets smaller and smaller and wash worst, have to put 2 tablets for heavy washes now. Preferred Cascade but now they have only powder and liquid mix, does not have tablets, so buying the other brand.",neutral,dishwashing tablet
"They were all broken up, powder.  The detergent is great, but all of them were broken like the box was dropped",neutral,dishwashing tablet
Product arrived in broken Finish box with pods spilled al over the bar board box they arrived in.,neutral,dishwashing tablet
"Box came fully opened, just put into another bag. All the tablets are broken as well.",neutral,dishwashing tablet
"Several of the individual packs are crushed and damaged.  When I open the foil wrappers, I typically have to pour out the chunks of the tablet versus a simple clean intact tablet.  Such a pain in the arse.  I won't be buying finish tabs again.",neutral,dishwashing tablet
We didn't realize each soap would be individually wrapped. This is a ton of waste for no reason and the extra step is inconvenient.,neutral,dishwashing tablet
Individually wrapped. Sorta annoying.,neutral,dishwashing tablet
Dishes aren’t clean when they come out of the dishwasher. I wouldn’t but it again.,neutral,dishwashing tablet
"These packets will get most every day jobs done, especially if there isn’t much food crusted on your plates, silverware, etc. If you are hoping for a heavy duty, put whatever you want in the dishwasher and it’ll get cleaned, then you’ll want to move up to the quantum packets.",neutral,dishwashing tablet
did the job. I did not like the smell,neutral,dishwashing tablet
I like the price and amount but I feel like they don’t get my dishes as clean as they should.,neutral,dishwashing tablet
"Bought this because of price. Never again. Dishes are consistently dirty, and have an oily or chalky residue after every cycle. We prewash and even tried running a longer cycle to see if it would rinse off the residue. Still there. The pods work way better.",neutral,dishwashing tablet
"It can do the cleaning work. However, there were always some white marks on the spoons after dish washing. Not sure if the detergent doesn't match my dish washer, but I didn't met this issue before when using other brand of detergent.",neutral,dishwashing tablet
A lot of the cubes were broken and they were individually wrapped so I had to takeoff the silver packing every time.  It wasn’t what I thought I was buying I guess. Next time I’ll pay more attention to the description.,neutral,dishwashing tablet
Value for the money,neutral,dishwashing tablet
Clean and shiny!!,neutral,dishwashing tablet
"Arrived with each block broken into several pieces.  Great detergent, lousy packaging.",neutral,dishwashing tablet
Package arrived crushed and do were most of the packets.,neutral,dishwashing tablet
Many of the tablets were broken. I would not buy them again,neutral,dishwashing tablet
"Like our previous order, the box arrived completely crushed.",neutral,dishwashing tablet
"Still impressed by the overall value vs most box stores.  However, most of the tabs came broken.  I am shoving pieces of the tabs into the slot on the dishwasher instead of placing a solid piece.",neutral,dishwashing tablet
Great dishwasher products. This last box I received are all broken almost to powder. Love this however it should be shipped with packing materials so they aren’t damaged. I will continue to buy it only I hope it will not be damaged in the future.,neutral,dishwashing tablet
Hated them. Left residue in machine. Gave them away,neutral,dishwashing tablet
"The detergent is good. However, every pod came individually wrapped, which is a huge waste of plastic. I was dissapointed to open the box and see that, and will not be purchasing again for that reason. Save the earth guys.",neutral,dishwashing tablet
After unloading the dishwasher found the pod didn’t dissolve. Doesn’t happen every time but now know to check before unload. Had to but everything back and rewash. Also don’t like having to rip open each individual sack. Going back to Cascade next time.,neutral,dishwashing tablet
Regretfully these are the only pods that continually jam the soap dispenser.  I went back to other brands and they work fine.  I don’t have time to run loads twice.,neutral,dishwashing tablet
Most of my pods are broken. Seems to wash the dishes fine however not as clean as my cascade pods that I used to use. Bought these because my new Bosch dishwasher recommended this product. We’ll see how long  this relationship lasts.,neutral,dishwashing tablet
Good product. But I would have chosen another if I had read the fine print. Each one is individually wrapped like a small candy bar- a waste of packaging and a waste of my time to unwrap for every wash.,neutral,dishwashing tablet
I don't like the smell on this one and it doesn't remove all the food stains and residue. It is significantly cheaper than better pods but I will stick to those. I wont be buying again.,neutral,dishwashing tablet
But package arrived damaged. Fortunately did not affect product quality.,neutral,dishwashing tablet
"Product cleans well but doesn't have the drying power that is should. My assumption is because my home has hard water, about 9 to 10 grains, the drying agent is rendered useless.",neutral,dishwashing tablet
"Weird that they were each individually wrapped, seems like a total waste of foil. But they cleaned my dishes alright and are a good price.",neutral,dishwashing tablet
Not as good as cascade,neutral,dishwashing tablet
These tablets work really well but these are the old plastic wrapped tablets. It's a hassle and extra trash.....and I haven't seen them in stores for over a year.,neutral,dishwashing tablet
Doesn’t dissolve sometimes and leaves white residue. I’d pay a little more and get the quantum instead,neutral,dishwashing tablet
I have used finish before only as a supplement with other dish washer products. What I do not like is that suddenly the dishes are not drying and my glasses are not clear.,neutral,dishwashing tablet
Not as good as Cascade but not as expensive either,neutral,dishwashing tablet
Glassware and silver are left with cloudy residue. Never had this issue with different brand pods.,neutral,dishwashing tablet
I'd say that at least a 1/3 of these were broken. I also had to start using 2 at a time to ensure our dishes came out clean.,neutral,dishwashing tablet
Need 2,neutral,dishwashing tablet
I like the normal finish powerball and that is why I thought I would like these even moreso. Unfortunately these clean my dishes well but leave so much residue in my dishwasher. Won't buy again.,neutral,dishwashing tablet
Most of the pics have been extremely crumbled or entirely broken.  Messy to use,neutral,dishwashing tablet
"It looks cheap, low quality. Some pack shattered.",neutral,dishwashing tablet
Not very effective. I often had to use two for a regular load of dishes to get them clean.,neutral,dishwashing tablet
I dislike the individual wrap. I don’t know how I missed that but I thought I would be able to eliminate some garbage in my life.,neutral,dishwashing tablet
"I’ve ordered similar style previously but this time the tablets don’t fit easily into my dispenser compartment...they do work, just once and a while they don’t completely dissolve.",neutral,dishwashing tablet
Product came in a box completely destroyed.Individual packets were fine.,neutral,dishwashing tablet
Cleans but leaves residue on dishes,neutral,dishwashing tablet
"We were using these and switched to a different brand. Noticed a huge change, everything looks better now. So these clearly didn’t get everything off and our glasses were cloudy.",neutral,dishwashing tablet
Product came all banged up. Looked like old product.,neutral,dishwashing tablet
Price is great. Cleans ok BUT it does occasionally leave a powdery residue. I have to wash that off before I put my dishes away. Not worth the savings.,neutral,dishwashing tablet
I do not like that an outside wrapper must be removed for each pad before putting it in the dishwasher.,neutral,dishwashing tablet
"Dishes come out or the washer dingey, and with a terrible residue.  We've had to wash some Rodger by hand in order to remove this residue. We've switched back to Cascade.",neutral,dishwashing tablet
The box was opened when I received it,neutral,dishwashing tablet
Only thing I hate is the individually wrapped pods. Otherwise works as expected.,neutral,dishwashing tablet
Product arrived all dumped out of the box :/,neutral,dishwashing tablet
Leaves a film on my dishes and doesn’t clean very well,neutral,dishwashing tablet
"Many of the pellets were powder in their wrapper.  Otherwise, the product works great and smells pleasant!",neutral,dishwashing tablet
"Dishwasher tabs were broken, crumbly.  I had thought I was getting the pods which would hopefully arrive intact after shipping.",neutral,dishwashing tablet
"Works well, each pod individually wrapped, kinda pain in the butt.",neutral,dishwashing tablet
They didn’t always eject from the dispenser,neutral,dishwashing tablet
Many of the packets were empty.,neutral,dishwashing tablet
It works great... But I thought I was ordering the kind you didn't have to take out of the wrapper,neutral,dishwashing tablet
"Product works fine, but each one is individually wrapped in a plastic package...where did the dissolvable envelope go? will not purchase this one again",neutral,dishwashing tablet
The pods fall apart when you take off the wrapping,neutral,dishwashing tablet
I wish it included a soluble wrap or no wrap around the 'powerball'. I do not like the idea of wrapping this with plastic.,neutral,dishwashing tablet
Numerous tablets were out of foil packets and crumbled.  Really not worth the savings you think your getting.,neutral,dishwashing tablet
My husband hates these. He threw them out,neutral,dishwashing tablet
"Been using this a while, looking for something better - it doesn’t always dissolve even in new dishwasher",neutral,dishwashing tablet
Doesn't seem to clean as good as Cascade.,neutral,dishwashing tablet
Works as well as some value dishwasher pods,neutral,dishwashing tablet
Does not wash well,neutral,dishwashing tablet
"Perform well in general, but it’s a little big for my dishwasher",neutral,dishwashing tablet
Lose the individual wrapping!,neutral,dishwashing tablet
8-9 tablets are open and out of their sachets. Couple of then broken with out the red portion of detergent,neutral,dishwashing tablet
Keeps disolving and breaking,neutral,dishwashing tablet
Same ridiculous but not the best price.,neutral,dishwashing tablet
Item is breaking in the seal,neutral,dishwashing tablet
Only problem is lot of detergents broken.,neutral,dishwashing tablet
Ok working well in dishwasher,neutral,dishwashing tablet
"I dont know why, but my wife didnt like it this time :(",neutral,dishwashing tablet
love this product.  But finding that most of the tablets are broken into dust.,neutral,dishwashing tablet
Worth the money,neutral,dishwashing tablet
"The jell packs are better. No unwrapping, and no broken powder blocks. Cascade  works better.",neutral,dishwashing tablet
"These work well, but each is individually wrapped. Definitely wasteful.",neutral,dishwashing tablet
The power ones leave residue on your plastic and glass. The gel ones are better.,neutral,dishwashing tablet
I have to wash some dishes manually everytime as there alawys left resdue in dishes.,neutral,dishwashing tablet
expected,neutral,dishwashing tablet
No bad. Works pretty good. Still skeptical about white residue on the dishes. Especially baby bottles......,neutral,dishwashing tablet
Love Finish but these are individually wrapped so you have to unwrap all 94 of them.,neutral,dishwashing tablet
Don’t like fact needs to be removed from package before use.,neutral,dishwashing tablet
they clean okay but seem to leave a residue,neutral,dishwashing tablet
These work but not eco friendly. EACH pod is individually wrapped with foil/plastic.,neutral,dishwashing tablet
Broken pieces,neutral,dishwashing tablet
Half the actual “power balls” were missing but still does a good clean.,neutral,dishwashing tablet
I thought it was a bigger box. It works.,neutral,dishwashing tablet
"Works well. I don't appreciate the individually wrapped pods, very wasteful",neutral,dishwashing tablet
Convince of putting a tab in dishwasher.,neutral,dishwashing tablet
Product works great,neutral,dishwashing tablet
Easy to use,neutral,dishwashing tablet
Arrived broken and stuck to wrappers.,neutral,dishwashing tablet
Works,neutral,dishwashing tablet
"Convenient and satisfactory, but not award-winning.",neutral,dishwashing tablet
There were opened packets in the box :-/,neutral,dishwashing tablet
"We bought because the product was on sale. Prior to this, we used Target's Up&Up brand and Cascade's pods.Surprisingly both of other brands cleaned dishes better than the Finish power ball.Disappointed with the product. I will give it more time to see if it outshines: itself and our utensils.May not purchase next time.To other buyers, will recommend to buy in small quantity and experiment out if they suit you. Experiment out with different brands and then buy in large quantity.",neutral,dishwashing tablet
"Don’t like the individual wrapped package. Have to unwrap when use it. And, it is not necessary to produce the plastic trash.I would prefer another brand.",neutral,dishwashing tablet
"Surely a joke, all of these, claiming no pre-rinse is not necessary. None of the dishwasher pods made by this company do as advertised. Always need to pre-rinse and there are always hard water spots on all of my dishes.",neutral,dishwashing tablet
"Love this product in general, but this package did not protect the product. Many broken or crumbled. I won't buy like this again.",neutral,dishwashing tablet
"First, you have to open the damn thing; each tablet is wrapped in foil. Why? Oh, because the power ball isn't really firmly attached to the rest of the tablet. It can fall off, onto the floor or into the dishwasher. Now what? The power ball is going to ricochet around inside the washer with the first rinse? Nah. Bought these once, decided I didn't like them, but somehow ordered them again. Grrr.",neutral,dishwashing tablet
"Exceptional value for the price. Update: 1/28/20 - First order was $11.00 my ""discounted"" recurring order is $15. Amazon certainly knows how to make money! Still a good price. However, I feel this is a bit of a twist on the ""bait and switch"" approach. 2 stars off for this.",neutral,dishwashing tablet
This is fine. It needs to not be individually wrapped. Or have a water-soluble wrapper.,neutral,dishwashing tablet
After opening several packets I found that the items must be old. The inside of the packets are dusty and crumbling and most importantly leave  residue on my dishes.,neutral,dishwashing tablet
I’ve used plenty of finish products but these arrived a little “crusty” they certainly don’t clean my dishes the way that finish products normally do. I’m using them but I wouldn’t purchase again.,neutral,dishwashing tablet
Doesn't perform as well as Gel Cleaning pods.,neutral,dishwashing tablet
these do not work as well as the off-brand i was using prior. leave dishes dull and without shine. most are broken and i do not enjoy the individually wrapped pieces.,neutral,dishwashing tablet
They seem to work fine for me but the individual wrappers....what a pain. It seems a small issue but i don't like taking that time.,neutral,dishwashing tablet
"Does not make my dishes look foggy. However, they are mostly broken.",neutral,dishwashing tablet
"These clean just as well as any detergent I have used, but I have come to be irritated by having to open the fussy little wrappers each time I run the dishwasher.",neutral,dishwashing tablet
