reviews,sentiment,product_category
No dura las horas que dice paea bebida  caliente,neutral,mug
"I bought several of these mugs; the main attraction was ""dishwasher safe."" Love it, except when the push button pops off, along with the return spring. Reassembling it is useless; it just keeps popping off. Stanley replaced several tops with no arguments (a good thing!) I presume the purpose of the return spring's is to insure that the seal around the actuator shaft keeps it seated properly, thus preventing leakage at the shaft. I found that if the return spring is removed. the button stays tight on the actuator shaft and the main spring at the bottom is strong enough to keep the internal body seal tight enough to keep it liquid tight. My suggestion is to omit the return spring. . The main spring pushing up against the actuator should put enough pressure against the actuator seal. This solution should keep the mug liquid tight without the button being pushed off.If the actuator seal isn't tight enough, over time, a stronger main spring may solve it.",neutral,mug
+ Push to drink system is very clever and useful.+ Keeps warm.+ looks good- It's very hard to clean the cap. Almost impossible without putting it on the dishwasher.- Material of the cap is very bad. Hard plastic. Especially inner part looks like something you don't want it to contact with your hot beverage.- There is a cheap metal spring that contacts to beverage and you had to clean which is impossible.,neutral,mug
"I bought this based on my experience with a Stanley thermos which keeps my coffee piping hot for hours. It stays hot for about an hour and then cools rapidly. By the time I take my lunch break, approximately 4 hours after filling the travel mug, my coffee is ice cold - not even a little warm.It’s leak proof and easy to clean, so those are a plus. Guess I’ll be using it for a cold water cup. Definitely disappointed.",neutral,mug
"It does keep your drink hot for hours!! It is leakproof. I love the how easily it comes apart to clean. However, I've had this thermos a few months and the color is already flaking off!!! Ot bubbles up in places all over and then burst and flakes off... kinda like a bad sunburn. I'm sure it will be fine after all the color flakes off. It's very annoying.",neutral,mug
"Ordered two. This color (blue) and green color.  The green one is working fine. This blue one I have problems with the button that opens the drink hole.  It's VERY hard to push in.  I have taken it apart several times to adjust it (you take apart for cleaning which is nice) and this seem to help loosen the button up for awhile. I finally just took the parts out that cover the button and the spring. The push button is still in place. The drink hole is now permanently open, but still closed slightly by some other part that still requires pushing the button  to open the drink hole all the way.  If the mug is knocked over, the contents will spill out.  However, this solved the problem of the hard to push button.  The green mug has been work flawlessly. Other than the button issue, the mug is well built and keeps items cold for hours. I do not use it for hot drinks.",neutral,mug
My second Stanley travel mug. This time had to deal with a wrap-around sticker. Okay if you can deal with the sticker removal.,neutral,mug
"In terms of keeping your hot beverage warm, this mug did phenomenal! However, despite daily washing using a bottle brush it has significant coffee stains - which makes me wonder if it's truly stainless steel. I've been using my hydroflask for just as long and it has no stains whatsoever.",neutral,mug
"This is such a great travel mug- BUT- the lid has a very funky taste it emits to whatever hot liquid being consumed. The taste never went away after a couple weeks of daily use & daily washings until we’ve just decided to stick the whole thing in the back of the cabinet. It’s unfortunate that the lid leeches. Tastes unhealthy and wish the company would fix it or offer a better material replacement lid.  On the positive- the lid is very easy to clean, liquid stays hot for many hours.",neutral,mug
"The thermos must have been dropped before being boxed up for shipping as the bottom edge is dented (so it wobbles while standing up right being filled) and there are minor scratches along the sides. It was nicely shipped with bubble wrap and window curtains, and there was no damage to the box it was shipped in. Better quality control to the items being shipped out is needed.",neutral,mug
"The item looks qualitative but not ergonomic.The button system is complicated and not easy to use.When you drink without the cover on, when you upright the bottle after sipping the water bounces back and splashes outside. I believe it is because of the rib on the structure.Overall not satisfied.",neutral,mug
"This is easy to hold, keeps beverages warm for several hours. From looking at the lid you would think it’s leak proof. Sadly it is not.",neutral,mug
I loved this travel mug. Unfortunately it gives this strange taste that ruins the flavor of coffee I’m drinking from it. I tried everything to get rid of the taste such as cleaning and boiling the lid. I wish it would’ve worked out because I really did love it,neutral,mug
"My first purchase off this mug was probably the single greatest thing I've bought.  Unfortunately, that was stolen and I had to get a replacement.  I could tell almost right away that this one wasn't as good.  The cap needed to be tightened much harder to get it to seal completely.  Then about a month in, the button popped off.  It went back on without too much trouble, but never seemed to fully seal as tightly.  I definitely wouldn't trust this on its side and certainly not in a bag.I wish I had returned it during the Amazon return window, now I have to go through the hassle of contacting the manufacturer and dealing with that.",neutral,mug
"WHY is it so hard to find a really great travel mug? I just don't understand - they're all vacuum sealed, which is great, but then they all have un-insulated plastic lids where all the heat escapes. It's like re-insulating your attic and leaving your front door open. all the insulation on Earth will do little good if it's capped off by a two-inch diameter piece of thin plastic. Is it truly impossible to create a coffee mug with an insulated lid? I'm no engineer, but I have to assume the laws of physics allow for the possibility. I can't count the number of different mugs I've tried. My old (OLD) Stanley mug was better than any of the last dozen I've tried.",neutral,mug
I really like this travel mug the only problem I have is there was a sticker on it that only the top layer cam off leaving a sticky residue rite where you put your hand.,neutral,mug
To complicated. The size is nice. It did keep the liquids warm. But there's a piece of plastic that is inside the lid and I've already lost that part - most likely during washing.,neutral,mug
It works great. Coffee is hot for quite a while. Sipping with the button and not leaving a little in the lid takes a few tries. Cleaning is easy I just wonder how long until something breaks,neutral,mug
I just received this and the button on the lid fell off!! All I did was wash the cup about to wash the lid and the button then fell into my sink. I just took it out of the box.Update feb 14. Amazon replaced my original cup I order this one so far has no issues. I’ll do another update about the review up the cup later thank you for amazing customer service.,neutral,mug
"Although I have two other great Stanley products, this one did not match them in quality. Did not keep my coffee hot for more than an hour. Lukewarm after 3. Disappointing so I gave it 3 stars.",neutral,mug
"Its hard to get my big hands in to clean, and it forgot about this in my truck for a week, and the top blew off and threw sour milk and coffee all over my truck.",neutral,mug
"I really like the look of this product, but I’m not a fan of the trigger mechanism. And after a couple washes it started to leak. I think perhaps a small piece fell off when washing it.",neutral,mug
"We've had a couple of these and I was hoping the design would have gotten better.  Even though it stays cold and warm, the cleaning of the mouth piece is a pain.  And if you're not careful the little rubber piece on the mouth piece comes off and we lost one down the drain (hence why we've had a couple of them).  I probably won't buy this one again unless they come up with a better design.  Taking it apart and cleaning all of the interior pieces so you don't get mold is a pain in the butt.",neutral,mug
The sleek flash did not keep my coffee as hot as I expected. Maybe it will keep ice cold liquids colder.  I decided to keep it for use playing golf on hot summer days.,neutral,mug
Leak proof! I love the fact it stay closed unless you hold it to open.,neutral,mug
I have been using this mug for almost 3 years and recently the metal cover started to peel off. I had bought 2 of them. Only one of them as this problem.I wrote to stanley for warranty claim but no answer yet.,neutral,mug
"This one has a weird design. It leaks the beverage from the button many times. Also, the heat retention is OK....not great. I would recommend buying a Zojirushi or Thermos.",neutral,mug
4 month review of daily use.The bottle appears durable and well made. The spout mechanism loosely locks into the lid and easily comes out of place. Once this happens the cup is wide open and you can not get the device out of your cup without drinking all of your joe or pouring it out.I would not buy again.,neutral,mug
"I want to love it but I can't. Unfortunately I had to return it.  I have a few stanley thermos and they work great keeping my beverage nice and warm. This mug was no different.  The problem I had with it was the sip button. It was placed to high on the cup. The feeling was very unnatural to me. I tried to get used to it, unfortunately I couldn't.  I felt I would rather have a more comfortable mug that wasn't as insulated. I have to say the top is easy to disassemble for cleaning. So if you can get over holding your mug at the very top than this mug should fit your needs.",neutral,mug
"Keeps coffee warm for several hours.  Lid had a plasticky taste that is slowly dissipating as I use it.  Seals well--have carried it in a butt pack with no leaking.UPDATE:  continues to keep coffee warm and doesn't leak when your not using it, even if upside down, HOWEVER, when I'm using it sometimes, coffee seems to get into the button mechanism that you push to open the drinking hole,, it then leaks out in the button area, runs around the sides of the cup, and dribbles down off the lower side (as you are drinking), this mug has its virtues, but dribbling coffee down one's chest at the office while wearing good clothes or while driving is a big problem.",neutral,mug
Did not keep coffee hot very long,neutral,mug
"Initially I thought I liked it but after a week of bring coffee to work, I found myself taking the cap off at work because it was so hot. I also thought the trigger, being on top, was too hard for my hand to use, so much that my hand would shake when I was drinking. I have it to my husband to use instead. He had no problem with the trigger, but he agreed with me that it was too good at insulated.",neutral,mug
"The metal portion is great and I like the old-school style. Unfortunately, the button on the lid keeps falling off for me. I've had 2 of these. The first one, the button started falling off on its own after a couple weeks of daily use (including a few dishwasher runs). Amazon replaced it. The second, I dropped on pavement from about 5 feet. The button fell off and I lost it. I wish I could find a replacement lid but it seems that Stanley only sells the entire package. I wrote their customer service group and have not had any replies in a couple months.",neutral,mug
I thought i could throw this in the side pocket on my backpack and leave in the trunk of my car on the way to work.  Unfortunately it leaks through the small opening on top of the lid.  It needs to stay completely upright in order not to leak.  Bought a Yeti to take to work.,neutral,mug
"Compared to the old model, the thermal performance of this new model is disappointing. The top of the bottle gets cold or hot depending on the temperature of what is inside, which implies it doesn't keep the heat as advertised. The hot tea that I poured in the morning cools down in less than 12 hours. I miss the old one I lost months ago, which had been just perfect.",neutral,mug
"6 hours and my coffee is still hot. Worth every penny. I can flip it upside down, shake it and not a drop comes out. This cup is amazing. As good as a yeti and not $300 for a tumbler.UPDATE... The small rubber seal WILL fall off and turn up missing rendering the sealing and ""spill proof"" part of this mug as useless. I contacted Stanley, they asked for my info for a replacement part, I sen them the information, then never heard back from them again..... NOT a good warranty, and Amazon only gives a 30 day warranty.",neutral,mug
"This mug or thermos is used for tea and coffee all the time. Did not expect the inside of the top piece to be as complicated as it was. constantly needs to be disassembled and cleaned. If not, good luck having good tasting coffee or tea, plus its disgusting. The inside of the top piece needs to be scrubbed with a bristle type brush so buyer beware if you want a click based top. Its more maintenance then i wanted. Do i regret the purchase? No. Do i wish i possibly got something else? Yes.",neutral,mug
"It does not keep stuff warm for much time at all maybe an hour, hour and a half at the most.",neutral,mug
Cute coffee mug but as soon as it tipped over the coffee leaked all over.,neutral,mug
Doesn’t hold heat like a Hydro Flask and there’s a metal spring which is exposed to the coffee (acidic) and will rust over time.,neutral,mug
El termo no mantiene la temperatura del café caliente más de 3 horas,neutral,mug
es bello pero pierde agua,neutral,mug
"This was not leak proof for me.  I stuck it in my purse upright and it fell over on its side .  coffee leaked out into my purse soaking everything.  I was happy with it, it doesn't leak or cause dribble from the lid when drinking, and it keeps my coffee hot all morning, but I really wanted leak proof.  I don't know if I just got a faulty one or what.  My purse and paperwork in my purse was a soupy mess.",neutral,mug
This version is not as good as the original one I have. The only positive change is the inside of the lid. I love the fact that the inside part screws off so you can clean the lid better than the old version. Unfortunately the lid when you’re drinking out of it has a funny chemical like taste.,neutral,mug
"I like this mug.  Keeps coffee not and water cold for hours.  I bought this because my husband has had his for years with no issues.  Mine isn't of same quality, well at least not the lid.  I had the lid replaced once already because the push button kept falling off.  Replacement lid does the same when spring is attached.  It's still usable without spring but is not 100% leak proof now.",neutral,mug
It is made a bit cheaper than the one that we have that is about 5 yrs old.And it almost appears to be smaller.,neutral,mug
"It does not work as well as advertised. It does keep things not, but only for about 6 hours.",neutral,mug
Looks greatBut not keeping the product hot i have the old one still better then one,neutral,mug
Easy to hold and travels well.  The top drink mechanism is hard to clean as you have to take it apart.  My main complaint is that it does not keep coffee hot for very long.  I would not buy this again.,neutral,mug
Doesn’t hold hot liquids for over one hour,neutral,mug
I have an older version of this one and it keeps coffee hot all morning and warm enough to drink into the afternoon. This new one is cold by lunch. I do not recommend it.,neutral,mug
"I was concerned about the lid mechanism but it worked perfectly well with me. Heat preservation is also very close to what is promised and it generally looks cool for a mug.However, plastic used for the lid seems to be very fragile. I know that because the small part inside broke after just one drop from the table(the lid was dissassembled when I dropped it). I would not expect it to be this easy to break a stanley product.",neutral,mug
Not for hot beverages,neutral,mug
"I give it a 3⭐️ Because my coffee is cold after 2 hours, I like the design and the way I can disassembled to cleanse it, but I’m disappointed that doesn’t keep my drinks hot longer than 2 hours so ☹️.",neutral,mug
It’s ok I could of done better ..,neutral,mug
"This keeps my beverage plenty hot, but to keep the lid from leaking, I have to tighten the lid as tight as I possibly can.  Then I can barely get the lid back off.  The lid is a pain in the ass, but the container is nice.  I like the size.  I like how long it keeps the beverage hot.",neutral,mug
I expected more from a Stanley. It’s a nice travel mug but drink fast. It doesn’t keep my coffee at all.,neutral,mug
I’ve been looking for an insulated thermos that will keep my coffee hot for at least four hours and I was disappointed in this one. I love the size and ease of holding it but the search goes on.,neutral,mug
"The husband enjoys....however, compared to older model that has spring action I'm fearful when cleaning and taking apart inside lid which is just a lining up the opening and twisting cap.",neutral,mug
"Really liked the 20 oz mug for the first 7 months, but it started leaking. I've tried to adjust the spring, checked the seals, etc, but the cap no longer creates the seal it did when new. Seems like an overcomplicated seal system -- with a more reliable cap, I'd rate higher. Have a cheaper Contigo mug of similar size that's a year older -- never leaks.",neutral,mug
The cap takes a few tries to screw on and the outer shell dents incredibly easy. Drop it once and it will never stand up straight again. The least they could do is strengthen up the bottom portion.,neutral,mug
"Good quality. Does not leak. Keeps coffee very hot. Only drawback is the drinking spout release. With my slightly arthritic thumbs, it takes two hands to drink. One to hold the thermos and the other to push the release. Cannot drive and drink at the same time or sip while eating.",neutral,mug
The mug is well made and looks rugged.  However the push button mechanism requires more force than my old hands can easily muster.  One hand operation is not possible for me.  For another person with stronger hands it would work fine.  I will pass it on to someone else.,neutral,mug
"I love Stanley projects, but the thermos mug is faulty. The press-in lever that releases liquid when drinking has broken twice. While I was able to fix it both times it broke, the fix is temporary (only a week). I will likely return it and try again. Using a regular thermos seems better, anyway: the liquid stays hot longer.",neutral,mug
"Keeps coffee hot, but the lid is not very user friendly. It comes apart which is good for washing, but it is awkward to drink from.",neutral,mug
"I had purchased two of these mugs in the past and loved them, so I decided to buy two more recently, one from Amazon and another from Eddie Bauer. Both of the recent mugs are missing seals in the lid, so they leak. There seems to be a quality control issue with this particular batch.",neutral,mug
It’s really not easy to clean..I’m planning to change it and also I consider it overpriced item,neutral,mug
The lid had a weird taste / smell that tainted the flavor of my drink. Even after several washings it was still there.,neutral,mug
trigger is to hard to use,neutral,mug
"It does a great job of keeping beverages hot and cold and fits nicely in the cupholder in my car (my last mug didn't which is why I bought this one,) however - the button to release the beverage is hard to press with one finger and I have fairly strong hands.  I think the lid part of the mug could have been designed much better.",neutral,mug
"Eagerly anticipated using this mug for coffee, but each time I've tried, experienced a plastic-y smell/taste from the lid.The  coffee I'm filling it with is not boiling hot, so unsure why the lid is reacting this way.  Since the body is stainless, the reaction can only be coming from the plastic cap/lid.Will try again, but if this stink continues, this item will sadly be returned.",neutral,mug
Does it's job well. Keeps my drink hot or cold alllll day. Nearly all of it holds up to my expectations. Unfortunately the Stanley logo (and I have 4 of these) always seems to peel off the cup eventually. The lid is great but after extended use seems to get stuck a little bit.love the cup,neutral,mug
Not wild about the size of the top. I had a contigo before and it was a bit easier to drink from.,neutral,mug
"Works well but be careful when cleaning the lid. The little rubber stopper can come loose and down the drain it goes....Then you're hooped. It won't be leak proof anymore. Not the best design.Update: I did contact Stanley directly and they sent me two stoppers free if charge as warranty replacement. Good customer service.Buy it, you'll like it.",neutral,mug
"This thermos holds heat extremely well. I use this everyday when I bring coffee to work. I have had this for a little over a year and unfortunately the lid now leaks. The lid comes apart to clean, but it is very hard to get inside of every little crevice.",neutral,mug
"I’ve chosen Stanley think I’d it was the best.  Hot goes out, perhaps it’s a little small. But It’s very nice and comfortable. I’m from Argentina and it’s perfect Tu use with our favorite “mate”",neutral,mug
It actually kept my coffee hot for the time it said only problem was that the button broke and the whole thing spilled out in my work bag! Only used it a hand full of times if that  before the button broke  😞,neutral,mug
"Good coffee cup, but annoying to clean properly. Keeps stuff hot/cold for hours!",neutral,mug
I use for coffee.  If you accidently turn over coffee spills out. Good as long as you don't turn over. My husband got me the smaller one but the tab broke. I can still use it. I just have to push in on the spring. Maybe the 20 oz was just a fluke. I use the smaller one.,neutral,mug
"In all other regards, this is a great mug... but I simply can’t get rid of that plastic-y taste! Its pretty gross, so I’m gonna have to find a new travel mug with a similar design...",neutral,mug
"I really wanted to like this. I had the OXO one previously, and hated that the mouthpiece did not come apart for cleaning. While cleaning is certainly easy with this Stanley mug, unfortunately, liquids pour straight out, even when you are not pressing the button to ""open"" the mouth.",neutral,mug
Using it for the first time Now I like that it is slim one down side it leaks even with my finger off the button it still pours out,neutral,mug
This thing leaks as soon as it is turned over... Not really what I was looking for in a leak proof thermos,neutral,mug
"Leaks like a siv, doesn't even try to hold the liquids in.",neutral,mug
"After about 2 months, look forward to discovering new lifeforms, no matter how intense your attempts to clean it are.",neutral,mug
I want to give 5 stars because it keeps my coffee warm/hot for a solid 6-7 hours however the push down button popped off and now it’s not spill proof Im very disappointed.,neutral,mug
"This mug is great, however, cleaning it seems to be such a pain! There is 3 parts to the cap that you have to undo everytime you wash it or soap gets stuck inside the lid. Wish the cap was a little more simple in the design.",neutral,mug
"It works fine except the push button mechanism that open the drink hole fell off after only a few weeks of daily use (no abuse). It works without the button, but is it not as easy. I will continue to use it for now, but am still in search of the small thermos that will last for years and function well the whole time.",neutral,mug
"It's a sturdy, quality product, and certainly won't leak. But it's a little tight for the cup holder in my car. And I don't like having to hold the button in SO hard with my finger in order to take a sip. (I wish I could open and leave the spout open at times.)",neutral,mug
"Updated:I updated this revie we to 3 stars because the button that operates the one handed drinking valve will break if you drop this thing the wrong way.Original review:One of my favorite products. Conveniently does what it claims, just don't drop it or it will dent.",neutral,mug
"The bottle has a great finish; is very resistant; however, it loses heat very quickly. Hot drinks stay in acceptable temperature for a maximum of four hours.",neutral,mug
"The bottle has a great finish; is very resistant; however, it loses heat very quickly. Hot drinks stay in acceptable temperature for a maximum of four hours.",neutral,mug
"Does not keep things hot very long but I usually don't need it to. Certainly no 7 hrs as advertised. I love the iconic Stanley. Have thermos [old] , a mug and now this vacuum mug.  Don't try and drink from it. Not pleasant.",neutral,mug
"a little part of the stopper (little rubber part)  fallen and lost it and i cant found the replacement part an any other stopper for replacement, then my mug it's useful because doesn't vacuum and leak all",neutral,mug
"Easy on the wallet, but doesn’t keep drinks hot for more than an hour.",neutral,mug
"It's too small, fits loosely in the Ford Explorer cup holders. Does not hold as much coffee as the Cabelas travel mug I have. Being Thermos it would no doubt keep things insulated better. Otherwise well made, but I'll never use it.",neutral,mug
Pros: It keeps my coffe hot for a few hours and does not leak.Cons: 1) Requires too much pre work; you need to heat the inside with hot water for 5 minutes before use. 2) There a 4 parts of the lid that need to be dissembled in order to wash it properly. 3) Assembling the lid after washing is difficult and it does not always click when you close it.,neutral,mug
Handle was loose,neutral,mug
"Purchased three times, unlucky charm 😡Bought in June, today is october and rubber seals (soo angry why, I took it apart) inside the open/close mechanism stinks like sewer. Cleaned every day, let it dry, vinegar, baking soda, boiling in water, even bleach, nothing removes that odor. Cleaning all the small areas inside the lid takes too much time and water. And like other people mention, handle doesn't line up with the opening so it feels awkward. 28$ for that? Thermos became terrible brand. 👎",neutral,mug
"Pros:-Handle-Hot af coffee for hours-Fits well in car cupholdersCons:-Liquid still comes out in the ""closed"" position; definitely not spill/leak proof-Pain in the booty to clean (small parts that are hard to put back together correctly)-Bulky for only 16ozSure, I'll use this one, but I won't buy another.",neutral,mug
"Top of the handle, sticks up, can scratch your hand , if you don't grab it properly.",neutral,mug
"My last coffee mug was it thermos E5 travel mug, and I’ve had it for 13 years. The rubber handle finally wore out and I used gorilla tape and an old cookie to wrap around the metal frame of the handle just so I could hold it comfortably. Finally, I figured it was time to get a new mug. Unfortunately they haven’t made that particular model for a few years, so I got the next generation, this mug. I like the widemouth for cleaning, Definitely easier than my previous mug. However the metal ring that the lid is made out of, well very nice because it’s stainless steel and therefore seems probably better for the environment and for me, does not feel good to drink out of. It is cold, which is the last thing I want to feel when I’m drinking hot coffee. I’ve tried to get used to it but I just can’t. I’m back to my old mug with my Jerry rigged handle. If anyone knows how I can get replacement parts for my old mug I would really love it. Thermos hasn’t responded…",neutral,mug
"The seal on a Thermos travel mug I’ve used for years failed and I ordered a new mug. The top on the new model is horrible. Moving the lever to the open position is more difficult particularly while driving. The top lacks sufficient recess so my nose which is average sized impedes the top when I tip it to drink, and the top requires disassembly to clean.  Very disappointed.",neutral,mug
"The drink opening does line up properly, but the handle felt loose and wobbly even right out of the package like others have said previously. Quality does not seem as sturdy as the prior two models of the same cup I have had for years.",neutral,mug
"I love this mug. The shape is perfect, the handle is comfortable, it almost never leaks, and it keeps hot liquids hot for a very long time. Two things keep it from being perfect and they could easily be solved by the company.First is the finish. The paint on the outside of the mug peels off after a few months of normal use (see other reviews for pictures), dishwasher or not (don't put it in the dishwasher, ever!). The company that makes these needs to choose a more durable finish. There are plenty of coatings available to solve this problem. They need to solve it at this price point. Second, the stamped sheet metal handle mount is spot-welded to the body of the mug. Then, plastic handle screws in to this mount with a stainless steel screw. So far, so good. The spot welds that hold the handle mount to the body of the mug are not large enough. Over months of normal use, the handle mount fatigues and eventually falls off. This is also easily solvable by the company. A larger handle mount with larger spot welds is needed to make sure the welds don't yield under normal use and eventually fatigue.Fix these problems and it will be the perfect mug.",neutral,mug
"Had an older Thermos mug and the one seal on the twist off top finally gave way after years of use. Well guess what. I called Thermos and they no longer carry replacement parts for my old mug. Of course, they want you to buy a new one. By comparison, this new one is more of a pain to clean and you have to have it screwed on correctly otherwise it will leak. Does keep my coffee hot to warm all day. This mug is over-engineered!  Heh Thermos, keep it simple.",neutral,mug
"Keeps coffee hot all morning. Easy to open for drinking. The problem is that the lid has a numerous fully-removable pieces and the removable rubber seals that come off of each of those individual pieces. Thorough cleaning takes a long time since there are so many individual pieces, some of which are very small so it would be possible to lose it down the sink drain if you dropped it. Reassembly can be tricky too since you need to get the rubber seals properly seated again",neutral,mug
"Everything about it is good except the lid.  You need to take it apart to remove any buildup but after doing it a few times, it’ll no longer come apart w/o the use of pliers!  Very difficult to turn to remove otherwise.  So, for me the use of this Thermos is no more.  Waste of money.",neutral,mug
"Ordered one in ""cranberry"" and one in stainless, so the spouse and I could tell them apart. Stainless one cost (less than a dollar) more, sold and fulfilled by Amazon.  We received two brand spanking new cups, both in Cranberry.  I was going to return one but the spouse opened and used them before I could, so we have two red ones; he removed the Thermos label on his.  Cups work ok but a bit awkward to drink from without dribbling... also many fussy parts to clean.  They sure keep drinks hot a long time though!! We lament very much that the 14-oz handle cup by Thermos/Nissan has been discontinued, that was the best for drinking from, but only kept stuff hot for half as long.",neutral,mug
"I love this thermos mug.  I purchased it for my son to use while at college.  There was one issue that was a task for me.  I could not remove the labels on the front, the back and the bottom of this mug.  I soaked it in soapy water for days with very little results.  I then had to look on youtube on how to remove sticky labels.  After an hour of research on how to remove sticky labels, I did the following:  I used acetone (nail polish remover), there was still sticky residue on the mug and my fingers).  I  then used ""Krud Rutter"".  I worked hard on removing the labels; and after 1/2 hour, finally they came off.  I know ""thermos"" makes great products, but these sticky labels have much to be desired in removing them for good.",neutral,mug
"I bought this mug in July, 2018. It has worked pretty well keeping the hot tea hot for at least 6 hours. I encountered two problems.1. The middle insert within the handle fell off. Not sure how it broke.2. After a year and a half of use, rust has started to show up inside the mug in the bottom. I am buying another similar mug because it is a good product but it is very disappointing that there is rust inside the bug after only 1 1/2 year of use.I hope Thermos read this review and replace it for free.",neutral,mug
"When I cleaned the lid the whole thing popped apart, not just the three pieces that a supposed to come off.  I fiddled with it for ages trying to get it together.  Finally one last try and it all went into place. Now it will reside on an out of the way top shelf until I rehome it. I don’t consider this item to be Senior friendly.  It is too difficult to open. Cleaning and reassembly is just too time consuming and awkward.",neutral,mug
"This is only okay, but not for daily use. I find within a couple of hours my coffee is only warm. Also, as it gets lower and have to tip it up further, it spills on me. So, meh...",neutral,mug
"I never write reviews but I CANNOT stand when they put pointless stickers on the product that leave it sticky. I know this is weird to complain about but it pisses me off more than anything. WHY ARE THERE STICKERS ON THE ACTUAL MUG, WHY! I already know that it keeps stuff cold for 1,000 hours. I don't need to be reminded on the mug again. It's just poor packaging. It seems to just be the Silver one. I bought the black one for my girlfriend and her stickers came right off.It's just unnecessary and it ruins the mug, I've already scratched it a lot just trying to get the sticky stuff off.",neutral,mug
"I would give this mug 5 stars however, I can barely get the lid off even in the open position.  When there is hot liquid inside the mug, the heat builds up a seal.  Even when I change it from closed to open position, the vacuum seal does not release.  I have to wait a few hours to take the lid off again once the beverage cools.",neutral,mug
"Keeps my coffee warm for a long time.  Does not leak when the lid is closed. However, when it is about 3/4 empty and I need to tip the mug to drink from it, it is impossible to keep it from leaking around my mouth.  Great for the first part of my coffee drinking.  Terrible for the last, all important, 1/4.",neutral,mug
I bought this Mug to replace my old one. The old one I had for two years was black and just like most of people had issues with paint pilling off.  It was the only reason I had to buy a new one. Otherwise it was the best mug I ever owned.Seems like new one I bought is not the same quality as old one. Time will show...,neutral,mug
It's a cool mug that keeps beverages hot/cold but I've noticed that after some use the handled kinda has a jiggle to it.,neutral,mug
"Screw-on lid is threaded wrong to enable easy drinking.  Opening is directly over the handle, or on the opposite side, making it difficult for drinking.",neutral,mug
"I ordered this for a friend so that she could use it at her office. She tried hard to open the lid without luck. She had to get help with opening it, eventually. It would be great if there'd be some instructions around how to open it, in case the vaccum is holding it tight the first time.. It would be more better if the lid and mug can be kept opened as 2pcs.",neutral,mug
"The travel mug keeps the coffee hot for hours. We had some trouble on a driving trip. The open and close words don't line up with the close mechanism. We put the mug in a bag with other stuff. When we went to take it out, it had spilled out on to everything. We learned that you need to feel a click when you close the seal, even if you only see half of the word close.",neutral,mug
"The thermos works great BUT... When I opened the packaging, it took me over an hour and a lot of elbow grease to scrub off the nasty adhesive that the product labeling left on the sides of the mug. Almost returned it for that sole reason if it wasn't for the industrial strength Goo-Gone I bought the other day.. Goo-Gone is the real one that deserves the 5 stars in this situation.",neutral,mug
It has great thermal insulation but for whatever reason my thermos purges air regularly. It hisses obnoxiously. Also I wish closing the lid had some sort of tactile feel.,neutral,mug
"While the tumbler itself works decently enough, the stickers are bothersome. Also, there is a minor scratch but the product itself looks new so I'm guessing either it wasn't stored properly or wasn't handled/delivered with care. Probably wouldn't buy again, would rather consider Contigo. I would've liked the product 100% if it wasn't for the scratch and the stickers which show lack of consideration by Thermos for its customers.",neutral,mug
"Love that it keeps the coffee hot!Negatives - labels very difficult to remove, cover hard to clean - must disassemble, wash and reassemble, not the best when you’re in a rush in the morning to put together. Wish the cover was easier then it would be perfect!",neutral,mug
"It worked great.  Keeps my coffee hot all day.  that is until the closing mechanism failed. The screw that hold the lever, that comes up from the inside, came loose and the closing lever fell off.  The screw cannot be accessed to re-assemble it.  It looks to have a good warranty guess I'll be finding out.",neutral,mug
"The way the top of the cup is, it does not make it easy to drink from.",neutral,mug
The opening on top wasn’t lined up right. I have to hold the handle almost at 90 degrees (45) from where it should be held to drink.,neutral,mug
No idea why the first thing you put into this thermos always stocked and never go out.. You put coffee then coffee flavore will be always there..,neutral,mug
I love this mug but now i am looking for a replacement lid and cannot find it. Does anyone know where to buy a replacement lid that does not cost as much as the thermos?,neutral,mug
I ordered a stainless steel and got army green not exactly what I wanted but it keeps items very hot as advertised,neutral,mug
"Keeps coffee hot a long time. But when in the closed position, it leaks through the sipping openings. Can only carry in upright position. Not happy about that.",neutral,mug
"Too tall for our Cuisinart Keurig Coffeemaker.  A little too wide for our car cupholder,  otherwise works fine.",neutral,mug
whatever glue they use to put the labels on the mug could be used to hold together a spaceship going to Mars. They were really annoying to get off. Thermos make the labels less sticky!!,neutral,mug
Disappointed. Inside of top comes off inside container after awhile.,neutral,mug
Handle cover broke,neutral,mug
Not as good as the first one I ordered!  Top doesn't work as well,neutral,mug
Lid is not easy to put on and remove.,neutral,mug
To heavy,neutral,mug
not bad,neutral,mug
Why would they make a lid with a bunch of tiny parts you have to take apart in order to clean?,neutral,mug
